fotograma,tipo_objeto,confianza_objeto,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
258,car,0.234,1,1241,277,1303,347,0,0.0,-1,-1,-1,-1,
258,car,0.342,72,1386,323,1444,369,0,0.0,-1,-1,-1,-1,
258,car,0.617,83,1365,322,1399,356,0,0.0,-1,-1,-1,-1,
258,car,0.571,84,1344,321,1382,352,0,0.0,-1,-1,-1,-1,
258,car,0.544,101,1301,319,1346,349,0,0.0,-1,-1,-1,-1,
258,car,0.294,124,1507,313,1566,384,0,0.0,-1,-1,-1,-1,
259,car,0.727,43,1431,323,1510,380,0,0.0,-1,-1,-1,-1,
259,fire hydrant,0.288,46,564,280,607,407,0,0.0,-1,-1,-1,-1,
259,bench,0.206,61,0,318,66,385,0,0.0,-1,-1,-1,-1,
259,car,0.527,65,1384,324,1435,361,0,0.0,-1,-1,-1,-1,
259,car,0.252,1,1241,277,1303,346,0,0.0,-1,-1,-1,-1,
259,car,0.348,72,1386,324,1444,370,0,0.0,-1,-1,-1,-1,
259,car,0.609,83,1366,322,1399,356,0,0.0,-1,-1,-1,-1,
259,car,0.572,84,1344,321,1382,351,0,0.0,-1,-1,-1,-1,
259,car,0.556,101,1301,319,1346,348,0,0.0,-1,-1,-1,-1,
259,car,0.298,124,1507,313,1566,384,0,0.0,-1,-1,-1,-1,
260,car,0.719,43,1431,323,1510,380,0,0.0,-1,-1,-1,-1,
260,fire hydrant,0.443,46,565,282,611,410,0,0.0,-1,-1,-1,-1,
260,bench,0.21,61,0,318,66,385,0,0.0,-1,-1,-1,-1,
260,car,0.526,65,1383,324,1436,361,0,0.0,-1,-1,-1,-1,
260,car,0.265,1,1240,277,1303,346,0,0.0,-1,-1,-1,-1,
260,car,0.355,72,1386,323,1445,369,0,0.0,-1,-1,-1,-1,
260,car,0.608,83,1366,322,1399,356,0,0.0,-1,-1,-1,-1,
260,car,0.572,84,1343,321,1383,352,0,0.0,-1,-1,-1,-1,
260,car,0.576,101,1301,318,1346,348,0,0.0,-1,-1,-1,-1,
260,car,0.307,124,1507,313,1566,383,0,0.0,-1,-1,-1,-1,
261,car,0.724,43,1431,323,1511,379,0,0.0,-1,-1,-1,-1,
261,fire hydrant,0.626,46,567,284,613,410,0,0.0,-1,-1,-1,-1,
261,bench,0.196,61,0,318,65,386,0,0.0,-1,-1,-1,-1,
261,car,0.542,65,1384,324,1435,360,0,0.0,-1,-1,-1,-1,
261,car,0.276,1,1239,277,1303,346,0,0.0,-1,-1,-1,-1,
261,car,0.364,72,1386,323,1444,368,0,0.0,-1,-1,-1,-1,
261,car,0.624,83,1366,322,1398,356,0,0.0,-1,-1,-1,-1,
261,car,0.594,84,1343,321,1383,351,0,0.0,-1,-1,-1,-1,
261,car,0.576,101,1301,318,1346,348,0,0.0,-1,-1,-1,-1,
261,car,0.293,124,1507,313,1566,383,0,0.0,-1,-1,-1,-1,
262,car,0.721,43,1431,323,1510,379,0,0.0,-1,-1,-1,-1,
262,person,0.563,46,568,282,617,411,0,0.0,-1,-1,-1,-1,
262,bench,0.2,61,0,319,65,386,0,0.0,-1,-1,-1,-1,
262,car,0.541,65,1384,324,1434,360,0,0.0,-1,-1,-1,-1,
262,car,0.288,1,1240,277,1303,346,0,0.0,-1,-1,-1,-1,
262,car,0.366,72,1387,323,1444,368,0,0.0,-1,-1,-1,-1,
262,car,0.627,83,1365,322,1398,356,0,0.0,-1,-1,-1,-1,
262,car,0.603,84,1343,321,1384,352,0,0.0,-1,-1,-1,-1,
262,car,0.594,101,1300,318,1346,348,0,0.0,-1,-1,-1,-1,
262,car,0.276,124,1507,313,1567,383,0,0.0,-1,-1,-1,-1,
263,car,0.731,43,1431,323,1510,379,0,0.0,-1,-1,-1,-1,
263,person,0.441,46,569,281,618,410,0,0.0,-1,-1,-1,-1,
263,bench,0.202,61,0,319,65,386,0,0.0,-1,-1,-1,-1,
263,car,0.539,65,1384,324,1434,360,0,0.0,-1,-1,-1,-1,
263,car,0.282,1,1240,277,1303,345,0,0.0,-1,-1,-1,-1,
263,car,0.358,72,1387,323,1444,368,0,0.0,-1,-1,-1,-1,
263,car,0.621,83,1365,322,1398,356,0,0.0,-1,-1,-1,-1,
263,car,0.596,84,1343,321,1384,352,0,0.0,-1,-1,-1,-1,
263,car,0.6,101,1300,318,1346,348,0,0.0,-1,-1,-1,-1,
263,car,0.267,124,1507,313,1567,383,0,0.0,-1,-1,-1,-1,
264,car,0.706,43,1431,323,1509,379,0,0.0,-1,-1,-1,-1,
264,person,0.678,46,571,279,620,410,0,0.0,-1,-1,-1,-1,
264,bench,0.198,61,0,319,65,386,0,0.0,-1,-1,-1,-1,
264,car,0.54,65,1384,324,1434,360,0,0.0,-1,-1,-1,-1,
264,car,0.262,1,1241,277,1303,345,0,0.0,-1,-1,-1,-1,
264,car,0.37,72,1387,324,1444,368,0,0.0,-1,-1,-1,-1,
264,car,0.623,83,1365,322,1398,356,0,0.0,-1,-1,-1,-1,
264,car,0.598,84,1343,321,1384,352,0,0.0,-1,-1,-1,-1,
264,car,0.597,101,1299,318,1346,348,0,0.0,-1,-1,-1,-1,
264,car,0.277,124,1506,313,1567,383,0,0.0,-1,-1,-1,-1,
265,car,0.664,43,1430,323,1508,379,0,0.0,-1,-1,-1,-1,
265,person,0.707,46,574,277,621,411,0,0.0,-1,-1,-1,-1,
265,bench,0.24,61,0,319,65,386,0,0.0,-1,-1,-1,-1,
265,car,0.528,65,1384,324,1434,360,0,0.0,-1,-1,-1,-1,
265,truck,0.221,1,1241,278,1302,345,0,0.0,-1,-1,-1,-1,
265,car,0.365,72,1387,324,1444,368,0,0.0,-1,-1,-1,-1,
265,car,0.565,83,1367,322,1399,357,0,0.0,-1,-1,-1,-1,
265,car,0.584,84,1343,321,1384,352,0,0.0,-1,-1,-1,-1,
265,car,0.567,101,1299,318,1345,348,0,0.0,-1,-1,-1,-1,
265,car,0.23,124,1506,313,1567,383,0,0.0,-1,-1,-1,-1,
266,car,0.652,43,1430,323,1506,379,0,0.0,-1,-1,-1,-1,
266,person,0.716,46,576,276,622,413,0,0.0,-1,-1,-1,-1,
266,bench,0.235,61,0,318,65,386,0,0.0,-1,-1,-1,-1,
266,car,0.528,65,1383,324,1434,361,0,0.0,-1,-1,-1,-1,
266,truck,0.197,1,1242,279,1302,345,0,0.0,-1,-1,-1,-1,
266,car,0.37,72,1387,323,1444,368,0,0.0,-1,-1,-1,-1,
266,car,0.559,83,1368,322,1399,357,0,0.0,-1,-1,-1,-1,
266,car,0.585,84,1343,321,1383,352,0,0.0,-1,-1,-1,-1,
266,car,0.572,101,1299,318,1345,348,0,0.0,-1,-1,-1,-1,
266,car,0.248,124,1505,313,1567,383,0,0.0,-1,-1,-1,-1,
267,car,0.638,43,1430,323,1505,379,0,0.0,-1,-1,-1,-1,
267,person,0.563,46,577,278,625,410,0,0.0,-1,-1,-1,-1,
267,bench,0.208,61,0,318,65,386,0,0.0,-1,-1,-1,-1,
267,car,0.527,65,1383,324,1434,361,0,0.0,-1,-1,-1,-1,
267,truck,0.177,1,1242,279,1302,345,0,0.0,-1,-1,-1,-1,
267,car,0.355,72,1387,323,1444,368,0,0.0,-1,-1,-1,-1,
267,car,0.558,83,1368,322,1399,357,0,0.0,-1,-1,-1,-1,
267,car,0.574,84,1343,321,1383,352,0,0.0,-1,-1,-1,-1,
267,car,0.569,101,1299,318,1344,348,0,0.0,-1,-1,-1,-1,
267,car,0.269,124,1505,313,1566,383,0,0.0,-1,-1,-1,-1,
268,car,0.585,43,1429,323,1504,378,0,0.0,-1,-1,-1,-1,
268,person,0.253,46,581,280,625,407,0,0.0,-1,-1,-1,-1,
268,bench,0.22,61,0,318,65,386,0,0.0,-1,-1,-1,-1,
268,car,0.52,65,1384,324,1435,361,0,0.0,-1,-1,-1,-1,
268,truck,0.166,1,1240,280,1302,345,0,0.0,-1,-1,-1,-1,
268,car,0.364,72,1387,324,1444,369,0,0.0,-1,-1,-1,-1,
268,car,0.564,83,1368,322,1399,357,0,0.0,-1,-1,-1,-1,
268,car,0.552,84,1343,321,1382,352,0,0.0,-1,-1,-1,-1,
268,car,0.54,101,1299,319,1344,348,0,0.0,-1,-1,-1,-1,
268,car,0.267,124,1504,313,1566,383,0,0.0,-1,-1,-1,-1,
269,car,0.578,43,1429,324,1501,378,0,0.0,-1,-1,-1,-1,
269,person,0.684,46,584,276,626,408,0,0.0,-1,-1,-1,-1,
269,bench,0.224,61,0,318,65,385,0,0.0,-1,-1,-1,-1,
269,car,0.522,65,1384,324,1435,361,0,0.0,-1,-1,-1,-1,
269,truck,0.156,1,1239,280,1302,345,0,0.0,-1,-1,-1,-1,
269,car,0.376,72,1387,324,1444,369,0,0.0,-1,-1,-1,-1,
269,car,0.549,83,1368,322,1399,357,0,0.0,-1,-1,-1,-1,
269,car,0.555,84,1343,321,1383,352,0,0.0,-1,-1,-1,-1,
269,car,0.521,101,1299,319,1344,348,0,0.0,-1,-1,-1,-1,
269,car,0.267,124,1504,313,1566,383,0,0.0,-1,-1,-1,-1,
270,car,0.572,43,1429,324,1499,378,0,0.0,-1,-1,-1,-1,
270,person,0.739,46,585,275,628,409,0,0.0,-1,-1,-1,-1,
270,bench,0.23,61,0,318,65,385,0,0.0,-1,-1,-1,-1,
270,car,0.528,65,1383,324,1435,361,0,0.0,-1,-1,-1,-1,
270,truck,0.15,1,1234,280,1301,345,0,0.0,-1,-1,-1,-1,
270,car,0.362,72,1387,324,1444,369,0,0.0,-1,-1,-1,-1,
270,car,0.56,83,1368,322,1400,357,0,0.0,-1,-1,-1,-1,
270,car,0.55,84,1343,321,1383,352,0,0.0,-1,-1,-1,-1,
270,car,0.522,101,1299,319,1345,348,0,0.0,-1,-1,-1,-1,
270,car,0.272,124,1504,313,1566,383,0,0.0,-1,-1,-1,-1,
271,car,0.564,43,1429,324,1497,378,0,0.0,-1,-1,-1,-1,
271,person,0.637,46,587,277,630,408,0,0.0,-1,-1,-1,-1,
271,bench,0.21,61,0,318,65,385,0,0.0,-1,-1,-1,-1,
271,car,0.528,65,1384,324,1435,361,0,0.0,-1,-1,-1,-1,
271,truck,0.191,1,1234,279,1301,346,0,0.0,-1,-1,-1,-1,
271,car,0.353,72,1387,323,1443,369,0,0.0,-1,-1,-1,-1,
271,car,0.567,83,1367,322,1400,357,0,0.0,-1,-1,-1,-1,
271,car,0.557,84,1343,321,1381,352,0,0.0,-1,-1,-1,-1,
271,car,0.536,101,1299,319,1345,348,0,0.0,-1,-1,-1,-1,
271,car,0.275,124,1504,313,1566,383,0,0.0,-1,-1,-1,-1,
272,car,0.577,43,1430,323,1501,378,0,0.0,-1,-1,-1,-1,
272,fire hydrant,0.254,46,589,280,631,405,0,0.0,-1,-1,-1,-1,
272,bench,0.209,61,0,318,65,385,0,0.0,-1,-1,-1,-1,
272,car,0.526,65,1384,324,1434,361,0,0.0,-1,-1,-1,-1,
272,truck,0.181,1,1235,279,1301,346,0,0.0,-1,-1,-1,-1,
272,car,0.35,72,1387,323,1443,370,0,0.0,-1,-1,-1,-1,
272,car,0.564,83,1367,322,1400,357,0,0.0,-1,-1,-1,-1,
272,car,0.549,84,1343,321,1382,352,0,0.0,-1,-1,-1,-1,
272,car,0.537,101,1299,320,1345,348,0,0.0,-1,-1,-1,-1,
272,car,0.28,124,1503,313,1566,383,0,0.0,-1,-1,-1,-1,
273,car,0.573,43,1429,324,1499,378,0,0.0,-1,-1,-1,-1,
273,person,0.335,46,591,280,632,402,0,0.0,-1,-1,-1,-1,
273,bench,0.221,61,0,318,65,385,0,0.0,-1,-1,-1,-1,
273,car,0.532,65,1384,324,1434,361,0,0.0,-1,-1,-1,-1,
273,truck,0.189,1,1237,279,1301,345,0,0.0,-1,-1,-1,-1,
273,car,0.365,72,1387,323,1443,369,0,0.0,-1,-1,-1,-1,
273,car,0.577,83,1367,322,1400,357,0,0.0,-1,-1,-1,-1,
273,car,0.562,84,1343,321,1381,352,0,0.0,-1,-1,-1,-1,
273,car,0.556,101,1299,320,1345,348,0,0.0,-1,-1,-1,-1,
273,car,0.283,124,1503,313,1566,383,0,0.0,-1,-1,-1,-1,
274,car,0.564,43,1429,324,1499,378,0,0.0,-1,-1,-1,-1,
274,person,0.336,46,592,281,634,401,0,0.0,-1,-1,-1,-1,
274,bench,0.234,61,0,318,65,386,0,0.0,-1,-1,-1,-1,
274,car,0.528,65,1384,324,1435,361,0,0.0,-1,-1,-1,-1,
274,truck,0.232,1,1240,280,1302,346,0,0.0,-1,-1,-1,-1,
274,car,0.378,72,1387,323,1443,369,0,0.0,-1,-1,-1,-1,
274,car,0.587,83,1367,322,1400,357,0,0.0,-1,-1,-1,-1,
274,car,0.576,84,1343,321,1383,352,0,0.0,-1,-1,-1,-1,
274,car,0.57,101,1299,319,1344,348,0,0.0,-1,-1,-1,-1,
274,car,0.265,124,1503,313,1566,383,0,0.0,-1,-1,-1,-1,
275,car,0.565,43,1429,323,1501,379,0,0.0,-1,-1,-1,-1,
275,person,0.411,46,594,281,637,401,0,0.0,-1,-1,-1,-1,
275,bench,0.208,61,0,317,65,386,0,0.0,-1,-1,-1,-1,
275,car,0.532,65,1384,324,1435,361,0,0.0,-1,-1,-1,-1,
275,car,0.279,1,1242,280,1302,346,0,0.0,-1,-1,-1,-1,
275,car,0.387,72,1387,323,1443,369,0,0.0,-1,-1,-1,-1,
275,car,0.585,83,1367,322,1400,357,0,0.0,-1,-1,-1,-1,
275,car,0.577,84,1343,321,1382,352,0,0.0,-1,-1,-1,-1,
275,car,0.58,101,1299,319,1344,348,0,0.0,-1,-1,-1,-1,
275,car,0.246,124,1503,313,1566,383,0,0.0,-1,-1,-1,-1,
275,car,0.317,129,1395,324,1456,374,0,0.0,-1,-1,-1,-1,
276,car,0.579,43,1429,323,1502,379,0,0.0,-1,-1,-1,-1,
276,person,0.418,46,596,281,639,401,0,0.0,-1,-1,-1,-1,
276,bench,0.102,61,0,316,65,385,0,0.0,-1,-1,-1,-1,
276,car,0.535,65,1384,324,1435,361,0,0.0,-1,-1,-1,-1,
276,car,0.32,1,1243,280,1302,346,0,0.0,-1,-1,-1,-1,
276,car,0.394,72,1387,323,1443,369,0,0.0,-1,-1,-1,-1,
276,car,0.592,83,1366,322,1400,357,0,0.0,-1,-1,-1,-1,
276,car,0.576,84,1343,321,1382,352,0,0.0,-1,-1,-1,-1,
276,car,0.582,101,1299,319,1344,348,0,0.0,-1,-1,-1,-1,
276,car,0.249,124,1503,313,1566,383,0,0.0,-1,-1,-1,-1,
276,car,0.305,129,1394,324,1452,374,0,0.0,-1,-1,-1,-1,
277,car,0.558,43,1429,323,1503,379,0,0.0,-1,-1,-1,-1,
277,person,0.568,46,597,281,641,401,0,0.0,-1,-1,-1,-1,
277,car,0.541,65,1384,324,1435,360,0,0.0,-1,-1,-1,-1,
277,car,0.331,1,1243,280,1302,346,0,0.0,-1,-1,-1,-1,
277,car,0.398,72,1386,323,1443,369,0,0.0,-1,-1,-1,-1,
277,car,0.597,83,1365,322,1399,357,0,0.0,-1,-1,-1,-1,
277,car,0.584,84,1343,321,1382,352,0,0.0,-1,-1,-1,-1,
277,car,0.591,101,1299,319,1344,348,0,0.0,-1,-1,-1,-1,
277,car,0.248,124,1503,313,1566,383,0,0.0,-1,-1,-1,-1,
278,car,0.535,43,1428,323,1504,379,0,0.0,-1,-1,-1,-1,
278,person,0.691,46,599,277,644,403,0,0.0,-1,-1,-1,-1,
278,car,0.528,65,1384,324,1435,360,0,0.0,-1,-1,-1,-1,
278,car,0.314,1,1244,280,1302,346,0,0.0,-1,-1,-1,-1,
278,car,0.387,72,1387,324,1444,369,0,0.0,-1,-1,-1,-1,
278,car,0.595,83,1365,322,1400,357,0,0.0,-1,-1,-1,-1,
278,car,0.558,84,1343,320,1381,352,0,0.0,-1,-1,-1,-1,
278,car,0.589,101,1299,319,1344,348,0,0.0,-1,-1,-1,-1,
278,car,0.263,124,1503,313,1566,384,0,0.0,-1,-1,-1,-1,
278,person,0.529,132,0,275,51,508,0,0.0,-1,-1,-1,-1,
278,car,0.29,129,1394,324,1451,374,0,0.0,-1,-1,-1,-1,
279,car,0.546,43,1428,323,1504,379,0,0.0,-1,-1,-1,-1,
279,person,0.538,46,602,278,647,403,0,0.0,-1,-1,-1,-1,
279,car,0.519,65,1384,324,1435,360,0,0.0,-1,-1,-1,-1,
279,car,0.295,1,1244,281,1302,346,0,0.0,-1,-1,-1,-1,
279,car,0.386,72,1387,324,1444,369,0,0.0,-1,-1,-1,-1,
279,car,0.586,83,1365,322,1400,357,0,0.0,-1,-1,-1,-1,
279,car,0.549,84,1342,320,1381,352,0,0.0,-1,-1,-1,-1,
279,car,0.595,101,1299,319,1345,348,0,0.0,-1,-1,-1,-1,
279,car,0.26,124,1503,313,1566,384,0,0.0,-1,-1,-1,-1,
279,person,0.674,132,0,296,52,509,0,0.0,-1,-1,-1,-1,
280,car,0.541,43,1428,323,1505,380,0,0.0,-1,-1,-1,-1,
280,person,0.578,46,602,278,649,403,0,0.0,-1,-1,-1,-1,
280,car,0.511,65,1384,325,1435,361,0,0.0,-1,-1,-1,-1,
280,car,0.271,1,1244,283,1302,346,0,0.0,-1,-1,-1,-1,
280,car,0.398,72,1386,324,1444,370,0,0.0,-1,-1,-1,-1,
280,car,0.591,83,1365,322,1400,357,0,0.0,-1,-1,-1,-1,
280,car,0.549,84,1343,321,1381,352,0,0.0,-1,-1,-1,-1,
280,car,0.581,101,1299,319,1345,348,0,0.0,-1,-1,-1,-1,
280,car,0.253,124,1503,313,1565,384,0,0.0,-1,-1,-1,-1,
280,person,0.776,132,0,297,53,508,0,0.0,-1,-1,-1,-1,
281,car,0.537,43,1428,323,1506,381,0,0.0,-1,-1,-1,-1,
281,person,0.717,46,604,276,653,401,0,0.0,-1,-1,-1,-1,
281,car,0.505,65,1384,325,1435,361,0,0.0,-1,-1,-1,-1,
281,car,0.265,1,1244,283,1302,346,0,0.0,-1,-1,-1,-1,
281,car,0.393,72,1386,324,1444,369,0,0.0,-1,-1,-1,-1,
281,car,0.592,83,1365,322,1400,357,0,0.0,-1,-1,-1,-1,
281,car,0.536,84,1343,321,1380,352,0,0.0,-1,-1,-1,-1,
281,car,0.575,101,1299,319,1345,348,0,0.0,-1,-1,-1,-1,
281,car,0.257,124,1503,313,1565,384,0,0.0,-1,-1,-1,-1,
281,person,0.559,132,0,289,53,507,0,0.0,-1,-1,-1,-1,
282,car,0.497,43,1427,323,1506,380,0,0.0,-1,-1,-1,-1,
282,person,0.685,46,606,278,653,401,0,0.0,-1,-1,-1,-1,
282,car,0.499,65,1384,325,1435,361,0,0.0,-1,-1,-1,-1,
282,car,0.232,1,1244,285,1302,346,0,0.0,-1,-1,-1,-1,
282,car,0.394,72,1387,324,1444,370,0,0.0,-1,-1,-1,-1,
282,car,0.583,83,1365,322,1400,357,0,0.0,-1,-1,-1,-1,
282,car,0.531,84,1343,321,1381,352,0,0.0,-1,-1,-1,-1,
282,car,0.566,101,1299,319,1345,348,0,0.0,-1,-1,-1,-1,
282,car,0.24,124,1503,313,1565,384,0,0.0,-1,-1,-1,-1,
282,person,0.764,132,0,286,55,508,0,0.0,-1,-1,-1,-1,
283,car,0.49,43,1427,323,1506,381,0,0.0,-1,-1,-1,-1,
283,person,0.739,46,608,273,655,402,0,0.0,-1,-1,-1,-1,
283,car,0.507,65,1384,325,1435,361,0,0.0,-1,-1,-1,-1,
283,car,0.222,1,1244,287,1302,346,0,0.0,-1,-1,-1,-1,
283,car,0.404,72,1387,324,1444,370,0,0.0,-1,-1,-1,-1,
283,car,0.573,83,1365,322,1400,357,0,0.0,-1,-1,-1,-1,
283,car,0.515,84,1343,321,1381,352,0,0.0,-1,-1,-1,-1,
283,car,0.551,101,1299,319,1345,348,0,0.0,-1,-1,-1,-1,
283,car,0.241,124,1503,313,1565,384,0,0.0,-1,-1,-1,-1,
283,person,0.812,132,0,272,58,508,0,0.0,-1,-1,-1,-1,
284,car,0.5,43,1427,323,1507,381,0,0.0,-1,-1,-1,-1,
284,person,0.733,46,610,268,659,402,0,0.0,-1,-1,-1,-1,
284,car,0.513,65,1384,325,1435,361,0,0.0,-1,-1,-1,-1,
284,car,0.217,1,1244,287,1302,347,0,0.0,-1,-1,-1,-1,
284,car,0.409,72,1387,323,1445,370,0,0.0,-1,-1,-1,-1,
284,car,0.569,83,1366,322,1399,357,0,0.0,-1,-1,-1,-1,
284,car,0.525,84,1343,321,1382,352,0,0.0,-1,-1,-1,-1,
284,car,0.542,101,1299,319,1345,348,0,0.0,-1,-1,-1,-1,
284,car,0.261,124,1504,313,1565,384,0,0.0,-1,-1,-1,-1,
284,person,0.839,132,0,250,59,508,0,0.0,-1,-1,-1,-1,
285,car,0.496,43,1427,323,1507,380,0,0.0,-1,-1,-1,-1,
285,person,0.701,46,612,268,659,401,0,0.0,-1,-1,-1,-1,
285,car,0.512,65,1384,325,1435,361,0,0.0,-1,-1,-1,-1,
285,car,0.196,1,1243,290,1302,347,0,0.0,-1,-1,-1,-1,
285,car,0.411,72,1387,324,1445,370,0,0.0,-1,-1,-1,-1,
285,car,0.578,83,1366,322,1400,357,0,0.0,-1,-1,-1,-1,
285,car,0.521,84,1343,321,1382,352,0,0.0,-1,-1,-1,-1,
285,car,0.547,101,1299,319,1345,348,0,0.0,-1,-1,-1,-1,
285,car,0.257,124,1504,313,1565,383,0,0.0,-1,-1,-1,-1,
285,person,0.823,132,0,240,62,508,0,0.0,-1,-1,-1,-1,
286,car,0.473,43,1427,324,1507,380,0,0.0,-1,-1,-1,-1,
286,person,0.686,46,614,268,662,398,0,0.0,-1,-1,-1,-1,
286,car,0.505,65,1384,325,1435,361,0,0.0,-1,-1,-1,-1,
286,truck,0.16,1,1241,285,1303,346,0,0.0,-1,-1,-1,-1,
286,car,0.406,72,1387,324,1445,370,0,0.0,-1,-1,-1,-1,
286,car,0.56,83,1366,322,1400,357,0,0.0,-1,-1,-1,-1,
286,car,0.492,84,1343,321,1382,352,0,0.0,-1,-1,-1,-1,
286,car,0.545,101,1299,319,1345,348,0,0.0,-1,-1,-1,-1,
286,car,0.257,124,1504,313,1565,383,0,0.0,-1,-1,-1,-1,
286,person,0.792,132,0,234,64,507,0,0.0,-1,-1,-1,-1,
286,car,0.408,134,1429,324,1485,377,0,0.0,-1,-1,-1,-1,
287,car,0.417,43,1428,323,1508,379,0,0.0,-1,-1,-1,-1,
287,person,0.657,46,616,270,663,398,0,0.0,-1,-1,-1,-1,
287,car,0.509,65,1384,325,1435,361,0,0.0,-1,-1,-1,-1,
287,truck,0.186,1,1240,283,1304,347,0,0.0,-1,-1,-1,-1,
287,car,0.401,72,1387,324,1445,370,0,0.0,-1,-1,-1,-1,
287,car,0.56,83,1367,322,1400,357,0,0.0,-1,-1,-1,-1,
287,car,0.493,84,1343,321,1382,352,0,0.0,-1,-1,-1,-1,
287,car,0.553,101,1299,319,1345,349,0,0.0,-1,-1,-1,-1,
287,car,0.254,124,1503,313,1565,383,0,0.0,-1,-1,-1,-1,
287,person,0.827,132,0,234,68,507,0,0.0,-1,-1,-1,-1,
287,car,0.49,134,1429,325,1487,377,0,0.0,-1,-1,-1,-1,
288,car,0.446,43,1428,324,1507,379,0,0.0,-1,-1,-1,-1,
288,person,0.689,46,617,271,664,397,0,0.0,-1,-1,-1,-1,
288,car,0.514,65,1384,325,1435,361,0,0.0,-1,-1,-1,-1,
288,truck,0.168,1,1241,282,1304,346,0,0.0,-1,-1,-1,-1,
288,car,0.417,72,1387,324,1446,370,0,0.0,-1,-1,-1,-1,
288,car,0.566,83,1367,322,1399,357,0,0.0,-1,-1,-1,-1,
288,car,0.499,84,1343,321,1384,352,0,0.0,-1,-1,-1,-1,
288,car,0.555,101,1300,319,1345,349,0,0.0,-1,-1,-1,-1,
288,car,0.264,124,1503,313,1565,383,0,0.0,-1,-1,-1,-1,
288,person,0.817,132,0,235,73,507,0,0.0,-1,-1,-1,-1,
288,car,0.461,134,1429,325,1482,377,0,0.0,-1,-1,-1,-1,
289,car,0.437,43,1429,324,1508,378,0,0.0,-1,-1,-1,-1,
289,person,0.704,46,618,271,665,398,0,0.0,-1,-1,-1,-1,
289,car,0.538,65,1384,324,1435,361,0,0.0,-1,-1,-1,-1,
289,truck,0.138,1,1240,282,1303,346,0,0.0,-1,-1,-1,-1,
289,car,0.442,72,1386,324,1445,370,0,0.0,-1,-1,-1,-1,
289,car,0.566,83,1367,322,1399,357,0,0.0,-1,-1,-1,-1,
289,car,0.457,84,1344,321,1381,352,0,0.0,-1,-1,-1,-1,
289,car,0.586,101,1300,319,1345,349,0,0.0,-1,-1,-1,-1,
289,car,0.246,124,1503,313,1565,383,0,0.0,-1,-1,-1,-1,
289,person,0.823,132,0,236,78,506,0,0.0,-1,-1,-1,-1,
289,car,0.433,134,1429,325,1480,377,0,0.0,-1,-1,-1,-1,
290,car,0.419,43,1429,323,1508,378,0,0.0,-1,-1,-1,-1,
290,person,0.712,46,619,273,665,399,0,0.0,-1,-1,-1,-1,
290,car,0.535,65,1384,324,1435,361,0,0.0,-1,-1,-1,-1,
290,truck,0.136,1,1240,282,1303,346,0,0.0,-1,-1,-1,-1,
290,car,0.44,72,1386,323,1444,370,0,0.0,-1,-1,-1,-1,
290,car,0.554,83,1368,322,1398,357,0,0.0,-1,-1,-1,-1,
290,car,0.459,84,1344,321,1381,352,0,0.0,-1,-1,-1,-1,
290,car,0.583,101,1300,319,1344,349,0,0.0,-1,-1,-1,-1,
290,car,0.233,124,1503,313,1566,383,0,0.0,-1,-1,-1,-1,
290,person,0.818,132,0,238,87,505,0,0.0,-1,-1,-1,-1,
290,car,0.425,134,1429,325,1478,377,0,0.0,-1,-1,-1,-1,
291,car,0.399,43,1429,324,1508,379,0,0.0,-1,-1,-1,-1,
291,person,0.679,46,619,275,665,399,0,0.0,-1,-1,-1,-1,
291,car,0.533,65,1384,324,1434,361,0,0.0,-1,-1,-1,-1,
291,truck,0.115,1,1241,282,1304,345,0,0.0,-1,-1,-1,-1,
291,car,0.444,72,1386,323,1444,369,0,0.0,-1,-1,-1,-1,
291,car,0.553,83,1368,322,1398,357,0,0.0,-1,-1,-1,-1,
291,car,0.455,84,1343,321,1380,352,0,0.0,-1,-1,-1,-1,
291,car,0.595,101,1300,319,1344,349,0,0.0,-1,-1,-1,-1,
291,car,0.215,124,1503,313,1565,383,0,0.0,-1,-1,-1,-1,
291,person,0.822,132,2,238,95,504,0,0.0,-1,-1,-1,-1,
291,car,0.429,134,1429,325,1479,377,0,0.0,-1,-1,-1,-1,
292,car,0.411,43,1430,324,1507,379,0,0.0,-1,-1,-1,-1,
292,person,0.758,46,621,276,667,400,0,0.0,-1,-1,-1,-1,
292,car,0.526,65,1383,324,1435,361,0,0.0,-1,-1,-1,-1,
292,truck,0.119,1,1242,282,1304,345,0,0.0,-1,-1,-1,-1,
292,car,0.446,72,1386,324,1444,369,0,0.0,-1,-1,-1,-1,
292,car,0.551,83,1368,322,1399,357,0,0.0,-1,-1,-1,-1,
292,car,0.455,84,1343,321,1379,352,0,0.0,-1,-1,-1,-1,
292,car,0.595,101,1300,319,1344,349,0,0.0,-1,-1,-1,-1,
292,car,0.213,124,1503,313,1565,383,0,0.0,-1,-1,-1,-1,
292,person,0.778,132,4,241,100,502,0,0.0,-1,-1,-1,-1,
292,car,0.441,134,1428,325,1482,377,0,0.0,-1,-1,-1,-1,
293,car,0.435,43,1430,324,1507,378,0,0.0,-1,-1,-1,-1,
293,person,0.683,46,622,278,668,401,0,0.0,-1,-1,-1,-1,
293,car,0.528,65,1384,324,1435,361,0,0.0,-1,-1,-1,-1,
